day,device_fk_id,n_trip_on,start_lat,start_lon
25-03-2020,2434,3912,26.44680977,81.8710556
26-03-2020,2768,7889,19.22320747,75.2953949
20-03-2020,2326,7961,28.33256912,79.49680328
21-03-2020,2199,5674,29.96213722,77.65807343
17-03-2020,5193,1366,27.41182899,81.30859375
26-03-2020,3506,13158,27.05911064,81.31337738
27-03-2020,3529,14164,27.8949585,78.0229187
27-03-2020,5377,1405,27.19125175,80.28349304
16-03-2020,4189,10836,18.16350174,76.4959259
20-03-2020,3929,14308,26.37050438,79.71782684
22-03-2020,5112,14208,28.838274,77.73794556
26-03-2020,3396,10675,25.85801506,80.682724
27-03-2020,3788,2872,27.77696991,77.63217926
27-03-2020,4798,7855,18.22138405,77.0590744
26-03-2020,1538,13300,16.99269485,74.95926666
26-02-2020,2403,5208,26.39560509,81.92871094
18-02-2020,4848,481,23.66761971,76.42855835
26-03-2020,3906,12993,29.64908028,78.21450806
26-03-2020,5435,16819,17.70533943,77.27990723
16-03-2020,3843,5286,27.5364666,77.4125061
08-03-2020,5409,6202,25.35668182,81.28250122
12-03-2020,3134,3639,18.42613983,74.62987518
26-03-2020,5088,5426,28.10519218,80.27748871
26-03-2020,3611,5846,26.47681808,82.90876007
14-03-2020,3975,7884,28.35969734,78.56532288
26-03-2020,3774,3007,27.91828537,77.27565765
18-03-2020,2431,22473,26.19316864,76.22481537
08-03-2020,5442,3575,23.54421043,76.86740875
24-03-2020,4965,1442,19.27851295,75.30227661
19-03-2020,3684,9091,27.76774979,78.83809662
13-03-2020,2047,9225,24.99135399,81.17201996
26-03-2020,3139,678,18.76365089,74.12362671
26-03-2020,3124,5678,18.14907074,74.46872711
13-03-2020,3745,8701,28.72217941,77.46915436
20-03-2020,4524,19737,17.14056587,74.68227386
26-03-2020,5037,1993,23.49201584,74.9650116
26-03-2020,3393,6517,28.72522736,77.8217926
26-03-2020,2905,1533,17.12252045,74.36495972
26-03-2020,2392,470,26.69775009,83.70750427
24-03-2020,3242,2042,26.04500389,85.12867737
24-03-2020,2405,17128,29.48800087,77.7117157
20-03-2020,4857,672,26.41737556,83.70137024
26-03-2020,5398,5306,24.97483635,81.95141602
17-03-2020,5458,10164,23.1909008,76.25099945
13-03-2020,4970,11535,19.3001709,75.24918365
26-03-2020,1018,10637,18.43803787,74.11335754
26-03-2020,4288,19122,19.78983307,75.164711
27-03-2020,4156,3065,26.85167694,80.43045807
21-02-2020,5088,285,28.1047287,80.27737427
16-03-2020,5313,2387,17.68907738,75.84498596
08-03-2020,5523,3789,26.26244736,83.25016022
16-03-2020,4545,8455,17.13648796,74.22738647
17-03-2020,1009,9363,16.81674385,74.49721527
24-03-2020,2367,4886,26.80674171,83.95081329
21-03-2020,5295,13366,19.18997574,75.26282501
15-03-2020,1037,1073,12.21154976,76.56074524
26-03-2020,4992,15362,25.08481407,75.86231995
23-03-2020,3826,5617,27.74304581,77.36779785
02-03-2020,1540,2018,19.86878777,75.90872192
24-03-2020,5352,2459,24.18426895,83.14710236
20-03-2020,4937,19561,19.89021873,79.33957672
16-03-2020,4173,24760,28.62170792,78.36612701
07-03-2020,3531,15433,28.72501945,77.82176208
16-03-2020,4267,19606,18.20280266,76.03577423
16-03-2020,3062,17087,29.16016769,77.77906799
16-03-2020,3701,9743,27.05983162,81.56474304
16-03-2020,2315,9562,29.13167763,77.73451996
07-03-2020,2910,7245,29.01028633,77.62576294
24-03-2020,2592,3238,0,0
22-03-2020,1551,162,17.00436974,75.07462311
26-03-2020,2325,2629,30.30927658,77.44722748
18-02-2020,2628,2956,26.73149872,80.87809753
28-03-2020,2513,1142,26.18744278,76.19165802
26-03-2020,2199,5662,29.96274757,77.65656281
16-03-2020,3583,26188,26.42387772,80.31954956
02-03-2020,5418,9990,27.94308281,80.45616913
17-03-2020,3666,4200,26.86923409,81.69129944
16-03-2020,3932,3914,25.39298439,81.88768005
16-03-2020,4774,20368,17.03385162,74.59366608
16-03-2020,3631,28102,29.11681366,77.98184967
15-03-2020,3969,2352,26.21086502,82.74060822
16-03-2020,2405,9227,29.15008163,78.18521118
17-03-2020,5086,2293,18.61224365,74.06045532
08-03-2020,3774,2178,27.91771317,77.27587128
16-03-2020,3585,7777,26.4227829,80.31900787
16-03-2020,2240,11877,27.5110836,81.68800354
20-03-2020,2181,5656,28.12996101,81.18392181
12-03-2020,3682,14785,29.10346603,77.46279144
19-03-2020,2553,13006,27.16037941,78.92768097
16-03-2020,2354,10399,26.75371552,82.38835907
24-03-2020,2221,19880,27.34144783,81.52323151
30-03-2020,2413,3572,29.58462334,78.45118713
29-03-2020,4802,2378,23.94834328,75.600914
20-03-2020,2225,4640,26.71977615,83.40859222
08-03-2020,3588,3316,27.77403069,77.72019196
11-03-2020,2415,5563,25.13389397,81.38839722
16-03-2020,4159,18294,29.67553329,78.27574158
28-03-2020,4849,14119,16.91854858,74.25589752
20-03-2020,3773,8993,27.41438484,81.22045898
16-03-2020,2374,14316,30.10582352,77.30779266
16-03-2020,3879,21117,27.11805916,78.59236145
16-03-2020,3614,20593,26.42272186,80.31899261
16-03-2020,2350,23604,29.69324112,77.68367767
18-03-2020,3508,5472,30.17118263,78.10816956
15-03-2020,1623,9530,12.24174213,76.54264069
16-03-2020,3806,7368,29.13635635,77.23075867
09-03-2020,5121,2017,28.30844307,80.1855545
28-03-2020,4000,1854,21.46933556,81.69947052
16-03-2020,2265,22518,27.29874229,79.95907593
16-03-2020,3439,11138,29.52630234,78.38807678
16-03-2020,4608,26280,19.71475601,75.21165466
16-03-2020,3404,5167,28.49270821,77.65621948
16-03-2020,4558,9761,19.28044319,75.28735352
16-03-2020,5364,17802,28.3479538,80.69218445
16-03-2020,4756,11160,19.4251709,75.52396393
16-03-2020,5442,23305,23.54438972,76.86772919
16-03-2020,3765,8545,27.79845047,77.44761658
16-03-2020,5043,20689,26.42402267,80.3193512
16-03-2020,3612,6285,27.71677971,77.31612396
14-03-2020,3735,18839,27.24741173,79.1986084
13-03-2020,4055,3858,25.40319824,82.95600891
25-03-2020,3793,3582,27.21324921,79.10556793
05-03-2020,4047,4539,25.80477333,79.43545532
15-03-2020,2017,134,26.28398895,83.03874969
16-03-2020,2326,2630,28.33231163,79.4973526
09-03-2020,4999,14006,18.45255089,74.11205292
05-03-2020,1923,4861,18.43811035,74.11347961
25-03-2020,4756,4090,19.4251442,75.52391815
30-03-2020,2224,1715,26.22379875,83.25584412
06-03-2020,2351,3707,26.82262039,83.70896912
29-03-2020,2400,1703,24.20715332,83.20310974
22-03-2020,4146,10777,19.28693771,75.2829895
23-03-2020,3685,7916,27.90521622,78.02554321
24-03-2020,5276,799,16.97929192,74.50577545
05-03-2020,74,7523,18.45746994,74.09449005
26-03-2020,3453,2571,26.59632492,82.06230164
08-03-2020,202,598,19.10875511,72.85368347
16-03-2020,5136,6313,23.27826691,76.9080658
07-03-2020,4198,3378,26.59742928,79.78646088
19-03-2020,1929,3485,18.45291519,74.11043549
29-03-2020,3835,428,27.54999924,78.95095062
07-03-2020,4865,7188,19.28865623,74.12831116
29-03-2020,5529,17896,27.62814522,81.36338043
24-03-2020,1127,13812,16.95434952,74.44338989
14-03-2020,1038,626,18.60302162,79.04383087
07-03-2020,5320,1454,28.91994667,79.84872437
21-03-2020,5340,3180,26.82849503,81.74993134
09-03-2020,2196,3213,27.18590164,80.04444122
29-03-2020,3997,3689,27.86557961,78.24906158
16-03-2020,72,12489,18.42645264,74.11903381
16-03-2020,4842,816,19.10641479,72.88217163
21-03-2020,4000,6038,25.90821457,79.28929138
21-03-2020,3135,13632,26.06274033,83.08622742
14-03-2020,3588,1217,27.77405167,77.72033691
17-03-2020,2448,13364,18.11406136,75.19700623
17-02-2020,102,377,19.10695267,72.84919739
22-03-2020,2201,3066,25.59073067,82.04183197
21-03-2020,2214,4989,25.82693672,80.16493988
11-03-2020,4961,2075,19.26491547,75.28664398
23-03-2020,5104,1608,25.22264862,83.34474182
28-03-2020,2399,101,25.99120331,79.1871109
09-03-2020,5320,4021,28.9199791,79.84870148
25-03-2020,4130,2487,28.27597618,80.30242157
20-03-2020,3359,20341,26.69691086,81.99297333
11-03-2020,5458,1185,23.51534081,76.48542786
15-03-2020,1010,1254,12.32039165,76.30505371
27-03-2020,3379,497,30.44618416,77.79097748
25-03-2020,3521,4393,18.73774338,73.91283417
24-03-2020,3788,6087,27.77702713,77.63213348
11-03-2020,3496,7055,28.7279377,77.92675781
16-03-2020,5030,509,19.10634613,72.88158417
17-03-2020,5379,12733,19.23609734,82.02416992
14-02-2020,2201,422,25.58077812,82.04856873
29-03-2020,4055,4740,25.4032383,82.95587921
16-03-2020,3975,19461,28.16951561,78.4693985
07-03-2020,3467,2787,27.09433556,81.31100464
11-03-2020,3317,298,28.37056541,80.04250336
26-03-2020,3805,6598,29.20309258,77.32906342
21-03-2020,5506,3279,24.40014648,83.59741211
12-03-2020,5093,19914,16.70856285,74.68566895
22-03-2020,3566,1535,28.82482529,78.32372284
07-03-2020,103,1489,18.45286942,74.11196136
19-03-2020,4606,624,19.75135422,75.51257324
11-03-2020,5342,3948,26.8218956,82.27727509
19-03-2020,2253,6449,26.24623299,83.07441711
12-03-2020,1021,15225,16.90595818,74.56212616
23-03-2020,5327,7774,24.0762291,83.10948944
28-03-2020,3135,793,26.06275558,83.0861969
23-03-2020,3849,7110,27.24059677,79.12513733
12-03-2020,1018,9091,18.43810081,74.11333466
21-03-2020,5151,10649,29.52694511,78.38863373
16-03-2020,1001,8557,30.25476456,75.24027252
23-03-2020,1540,2253,19.86877632,75.90869141
25-03-2020,207,5022,18.46227455,74.04981232
20-03-2020,3563,1136,27.8093338,80.44445038
23-03-2020,3366,12275,28.88409424,77.6214447
25-03-2020,3511,4217,26.91675568,82.0453949
25-03-2020,2196,285,27.18590927,80.04475403
21-03-2020,5335,4873,24.19870186,83.65021515
21-02-2020,2749,150,26.4580574,82.90251923
20-03-2020,5296,5095,29.19305038,78.96567535
23-03-2020,3875,5723,26.00231552,81.51009369
14-03-2020,3806,16779,29.30696678,77.32303619
14-03-2020,3760,15259,27.10805321,79.10061646
07-03-2020,5352,8381,24.18424416,83.14713287
14-03-2020,4173,42288,28.62195587,78.36620331
14-03-2020,5442,20608,23.54363632,76.84020233
14-03-2020,4798,7773,18.22139549,77.05861664
14-03-2020,3638,6988,29.09830284,77.26290894
17-03-2020,3886,202,25.37203407,83.1173172
14-03-2020,2402,11161,28.55037117,79.21340179
14-03-2020,4545,16664,16.82698631,74.47419739
14-03-2020,3583,5597,26.37973595,80.30310059
14-03-2020,4865,10337,19.27222061,74.12735748
14-03-2020,5043,15444,26.43378448,80.33670044
14-03-2020,3716,5287,26.42273331,80.31887054
11-03-2020,2181,9620,28.12958145,81.18428802
14-03-2020,3317,30839,28.37093544,80.04091644
14-03-2020,5458,25027,23.19073486,76.25106049
14-03-2020,3757,5738,26.42266083,80.31882477
09-03-2020,5147,3300,25.54215431,81.53533173
14-03-2020,3447,5749,29.68165779,78.01918793
14-03-2020,1127,14038,16.95494652,74.44960022
14-03-2020,5141,10940,25.76191902,80.88654327
14-03-2020,4706,11179,19.15538788,74.63790131
14-03-2020,4656,21470,16.93319702,74.26766205
14-03-2020,207,11094,18.46221733,74.04973602
14-03-2020,4824,12422,28.02577782,73.38292694
14-03-2020,2265,19589,27.29885292,79.95957184
25-03-2020,5492,13427,20.05290794,76.51042938
14-03-2020,4608,22069,19.68863678,75.18748474
20-03-2020,2569,10084,20.27910042,73.953125
29-03-2020,5391,7533,27.97368622,80.31472778
25-03-2020,3134,4511,18.43330956,74.68603516
21-03-2020,1018,8759,18.43802834,74.1133194
21-03-2020,2246,1884,29.94675255,77.52117157
25-03-2020,4992,11305,25.09463692,76.00621033
25-03-2020,3588,9208,27.77423096,77.72046661
09-03-2020,3968,520,26.18984032,82.72057343
25-03-2020,5398,2447,24.97498322,81.95162964
25-03-2020,3496,3179,28.72777176,77.92683411
25-03-2020,3983,610,19.25943375,76.29792023
21-03-2020,3523,2075,27.18148232,78.94972229
05-03-2020,2181,5666,28.12986183,81.18403625
25-03-2020,4895,3797,27.93225098,78.69593811
05-03-2020,2362,6882,26.84895515,83.71827698
25-03-2020,3955,6427,28.64546394,78.4532547
29-03-2020,3649,5901,28.83600235,78.33303833
12-03-2020,2408,830,28.3325634,79.49730682
25-03-2020,1929,1678,18.45210075,74.11341095
26-03-2020,5455,7445,28.42050362,80.57047272
28-03-2020,4700,10028,23.5964241,74.98787689
09-03-2020,5506,912,24.44309425,83.56440735
23-03-2020,3827,9070,25.94118309,81.97733307
25-03-2020,4608,17316,19.67942047,75.20858002
25-03-2020,3765,2212,27.7981739,77.44754791
12-03-2020,3448,6285,26.31060028,81.86643982
07-03-2020,5491,992,23.30884552,76.92765808
15-03-2020,5264,525,19.74677849,75.06349182
05-01-2020,1113,485,,
25-03-2020,5475,17661,29.10574532,77.92444611
07-03-2020,2948,12201,26.04899025,82.95052338
07-03-2020,4663,8926,19.26883316,75.28633118
27-03-2020,3939,3377,29.12371445,78.12646484
25-03-2020,2360,1456,25.40146828,81.99262238
12-03-2020,1720,7608,18.45924759,74.68966675
16-03-2020,201,2308,19.16933823,72.96079254
19-03-2020,3685,2430,27.9054451,78.02552032
07-03-2020,3676,17514,26.14556885,80.16992188
25-03-2020,4163,10317,16.90717125,74.24687195
07-03-2020,3960,14490,27.85562325,78.09367371
15-03-2020,1042,143,18.58535576,79.01103973
07-03-2020,2405,21025,29.28131104,78.11698151
16-03-2020,3760,20743,27.10774803,79.10084534
07-03-2020,5268,8442,26.37570381,80.30802917
07-03-2020,4880,8899,18.73775291,73.9131546
24-03-2020,3359,13751,26.69724083,81.99299622
06-03-2020,4849,7408,0,0
29-03-2020,3836,2738,26.40069962,79.58226776
17-03-2020,2399,368,25.98869133,79.18036652
26-03-2020,5110,2029,26.00990868,80.03176117
05-03-2020,4055,201,25.40325165,82.95602417
25-03-2020,2318,3821,25.1821785,81.96421051
26-03-2020,4774,17040,16.99636269,74.57479858
09-03-2020,5051,1792,19.26569176,75.28608704
07-03-2020,3813,13225,26.37210655,80.99635315
21-03-2020,5348,3114,26.82836914,81.74996948
17-02-2020,3508,3717,30.17105675,78.10832214
07-03-2020,3396,17447,25.85847092,80.68292999
07-03-2020,4407,2884,26.11012459,80.16082001
25-03-2020,2768,1199,19.22312737,75.29573822
26-03-2020,2569,14247,20.2772789,73.9545517
05-03-2020,5435,8477,17.68460083,77.31343079
26-02-2020,3414,3442,27.64251328,77.36412811
24-03-2020,4774,18328,16.92453384,74.58628082
07-03-2020,4700,542,23.59693146,74.98795319
01-03-2020,3155,262,18.21951485,74.47132874
29-03-2020,5078,199,28.31376076,80.18872833
07-03-2020,3473,5194,18.61853027,73.85032654
09-03-2020,3443,7106,29.52664757,78.38864136
24-03-2020,1002,3250,16.89121819,74.41373444
15-03-2020,4802,7232,23.94833183,75.60032654
23-03-2020,1043,1242,18.44965363,79.18070221
07-03-2020,2162,6200,28.61727715,77.47854614
07-03-2020,4824,566,28.02613068,73.38345337
19-03-2020,3738,4015,27.53629494,77.41254425
07-03-2020,4047,3161,25.97542763,79.44408417
25-03-2020,5428,6528,28.83799553,77.73795319
25-03-2020,3839,6421,29.19378281,77.36398315
25-03-2020,1002,1469,16.89058495,74.41654205
25-03-2020,3250,16688,28.93720627,77.52453613
25-03-2020,4162,2002,27.97789383,80.44594574
25-03-2020,2549,1622,21.03279686,75.47820282
21-02-2020,5341,504,28.68340302,77.49291229
16-03-2020,2903,12816,28.79829597,77.53843689
14-03-2020,2258,2696,27.57604218,79.48031616
14-03-2020,5515,301,17.86725616,75.03400421
17-03-2020,2225,9787,26.71986961,83.40869141
20-03-2020,2774,9323,18.81281853,73.86164093
07-03-2020,3499,7860,29.49925613,77.67179108
22-03-2020,4200,2885,26.35665703,80.13450623
20-03-2020,5522,3293,24.20812988,83.2036438
18-03-2020,5145,9579,29.05875587,77.6845932
23-03-2020,2385,10152,27.25492287,80.01025391
20-03-2020,3861,722,27.72468185,77.33171082
22-03-2020,4970,2338,19.30018425,75.24901581
20-03-2020,3471,2164,29.52700996,78.38871002
26-03-2020,1009,15935,16.81664085,74.49736786
22-03-2020,3487,1036,29.53161621,77.6988678
22-03-2020,5276,8802,16.97922516,74.50585938
26-03-2020,4162,10490,27.97500801,80.44509888
26-03-2020,5276,12766,16.97943115,74.50570679
12-03-2020,2917,982,29.86821365,77.95343781
20-03-2020,5145,6277,29.05925751,77.68470001
05-03-2020,1010,4085,12.31468487,76.29718781
07-03-2020,2253,2373,26.24636269,83.07431793
28-03-2020,3747,588,28.86221886,77.48583221
20-03-2020,5078,17166,28.31378937,80.18903351
29-03-2020,3559,19718,26.79656601,77.43714905
22-03-2020,5400,4778,28.08734512,80.12288666
25-03-2020,5441,7524,23.30826759,76.83712769
21-02-2020,5352,8226,24.18422508,83.14711761
12-03-2020,2239,275,28.71441269,77.77825165
09-03-2020,3817,736,27.05985451,81.59921265
17-03-2020,3406,4553,26.49271202,80.24621582
09-03-2020,3538,4184,28.95619392,77.75367737
23-03-2020,3996,10958,27.86285019,78.21018219
20-03-2020,3738,9839,27.53647041,77.41265106
25-03-2020,2242,5719,25.78077888,82.69493866
25-03-2020,1546,610,16.52100563,73.99230957
11-03-2020,5327,6164,24.07616425,83.10929108
25-03-2020,2383,6425,26.7298584,83.68623352
15-03-2020,2441,6427,28.11630058,80.19058228
28-03-2020,2146,17878,29.19535255,77.80875397
17-03-2020,3498,15751,29.91401291,77.90654755
27-03-2020,3569,18194,24.95718956,81.95072937
25-03-2020,5147,6609,25.541996,81.53540802
28-03-2020,4965,2222,19.27854156,75.30221558
27-03-2020,4087,9600,26.07100487,82.86579132
12-03-2020,2345,806,28.95052147,77.74672699
05-03-2020,3591,2762,27.11110878,78.59085083
17-03-2020,1037,12084,12.21153164,76.56077576
28-03-2020,4976,17969,19.31655884,74.99394226
25-03-2020,2352,1973,27.59088898,78.64998627
21-03-2020,4398,458,20.87764549,75.70223999
19-03-2020,3357,6564,29.06867218,77.47854614
25-03-2020,4466,2151,27.54063225,81.20674896
14-03-2020,3481,3487,27.24046707,81.17737579
20-03-2020,5529,21070,27.6282177,81.36338806
26-03-2020,4189,13057,18.16208076,76.48694611
11-03-2020,5136,499,23.28385735,76.90514374
21-03-2020,2549,1940,21.03290176,75.47844696
25-03-2020,5491,202,23.29763222,76.91555023
25-03-2020,1009,11364,16.81661797,74.49751282
15-03-2020,5136,144,23.27096367,76.91015625
25-03-2020,4706,13597,19.1506691,74.59070587
25-03-2020,4430,11705,29.30199814,78.0615921
24-03-2020,3487,1935,29.47323799,77.768013
20-02-2020,2162,7834,28.61762238,77.47849274
23-03-2020,5366,10124,27.96206474,80.60413361
25-03-2020,3901,10450,25.90774727,79.28611755
15-03-2020,3961,10075,29.39390945,78.19646454
24-03-2020,3503,2066,27.18452644,81.40021515
21-02-2020,5133,2490,19.90128708,75.00151062
05-03-2020,5428,4532,28.83761406,77.73928833
24-03-2020,1623,14865,12.24198246,76.54129791
21-03-2020,2221,14705,27.3414917,81.52317047
21-02-2020,2441,2904,28.11636925,80.19026184
25-03-2020,1221,19004,30.84519005,76.67024994
28-03-2020,3390,15067,29.98207283,77.95114136
16-03-2020,2211,5649,28.09879112,77.73838043
26-03-2020,2499,1751,26.19945526,76.18508911
29-03-2020,5247,1397,16.61798096,74.66641235
13-03-2020,3614,102,26.42707443,80.3203125
27-03-2020,1155,1277,30.388937,76.51875305
23-03-2020,3879,8454,27.82684708,78.21001434
21-02-2020,2229,11095,25.34547615,82.29360199
23-03-2020,3586,2467,28.95302391,79.92070007
19-03-2020,5336,5236,25.49763107,81.6462326
18-03-2020,1551,11111,17.00434494,75.07479095
21-03-2020,3508,15400,30.17124367,78.10793304
15-03-2020,3621,10204,28.72156906,77.42897797
21-02-2020,5051,6374,19.26560402,75.28566742
27-03-2020,4540,16725,20.7377491,75.80509186
23-03-2020,2239,4155,28.71421242,77.77827454
26-03-2020,3701,7723,27.11829758,81.54402161
21-02-2020,5472,4668,26.22244453,83.26232147
21-03-2020,5088,4168,28.10518837,80.27751923
22-03-2020,3135,556,26.06252098,83.08625031
12-03-2020,3800,479,27.77719688,77.57292938
23-03-2020,3471,1958,29.5267086,78.3886261
11-03-2020,2154,1337,27.55384445,78.87063599
28-03-2020,3975,120,28.35947227,78.5651474
16-03-2020,4824,34298,28.02596092,73.38249207
21-02-2020,2371,2096,27.51212883,81.68693542
21-03-2020,5431,4010,28.68060303,77.49173737
13-03-2020,2225,12605,26.71985626,83.40880585
16-03-2020,3839,3012,29.20247841,77.316185
23-03-2020,1938,7840,26.73427391,81.46974182
16-03-2020,5409,4413,25.35655594,81.282341
16-03-2020,2162,11890,28.61702538,77.4784317
21-03-2020,5336,3632,25.49755478,81.64646912
16-03-2020,3788,11256,27.77692795,77.63220215
23-03-2020,2022,2255,26.87871552,82.35787964
11-03-2020,201,1284,19.17009354,72.96056366
23-03-2020,2405,10377,29.47543144,77.71713257
22-03-2020,5233,152,28.84071922,79.90639496
30-03-2020,3682,12821,29.10352707,77.46333313
25-03-2020,4558,7448,19.28042412,75.2876358
19-03-2020,3793,4451,27.2131958,79.10575104
19-03-2020,2267,6409,27.2838707,79.96211243
26-03-2020,1221,17003,30.84503937,76.67037201
13-03-2020,3757,3010,26.42281151,80.31960297
23-03-2020,2905,5083,17.12244987,74.36511993
26-03-2020,3896,2218,25.91173172,83.53557587
29-03-2020,2549,17116,21.03318596,75.47868347
19-03-2020,4116,6331,16.91412735,74.23169708
16-03-2020,3727,5157,26.4766674,82.90904999
13-03-2020,3356,2160,25.78511238,81.03201294
24-03-2020,4428,2852,29.80181122,77.8768158
25-03-2020,2354,286,26.75361252,82.38832855
27-03-2020,4837,844,26.92884445,80.79443359
21-03-2020,2553,2028,27.16112137,78.92737579
19-03-2020,5051,8590,19.26574326,75.2861557
16-03-2020,1010,2897,12.31961441,76.30334473
23-03-2020,3782,5630,28.20706749,81.11672974
27-03-2020,2569,12398,20.27734566,73.95478058
07-03-2020,104,709,18.44673729,74.11313629
19-03-2020,4146,7156,19.28689957,75.28289032
19-03-2020,2010,3012,26.92638397,82.48117065
16-03-2020,4116,9208,16.9141407,74.23167419
17-03-2020,2224,1510,26.22379112,83.25574493
19-03-2020,5153,8700,25.33913994,81.57802582
16-03-2020,5514,2612,19.77026558,75.01747894
26-03-2020,3952,12649,29.32786369,78.49417877
23-03-2020,3754,4908,27.70599747,77.61222076
28-03-2020,4428,5995,29.74355125,77.85084534
23-03-2020,4130,9529,28.27601242,80.30207825
25-03-2020,3337,12494,26.47796631,82.89938354
26-03-2020,5492,18662,20.0527916,76.51039886
30-03-2020,2917,2025,29.8680954,77.95353699
16-03-2020,2097,10185,29.75291252,77.7434082
21-03-2020,5412,7090,26.3757534,80.30810547
18-03-2020,2362,10737,26.84891701,83.71824646
25-03-2020,1551,3388,17.00417137,75.07476044
16-03-2020,5297,11608,16.91269112,74.22988129
19-03-2020,3996,10765,27.86291504,78.21012878
25-03-2020,4442,19504,21.31512451,81.12228394
25-03-2020,4097,14531,19.26979637,75.28624725
25-03-2020,5396,1727,26.36645126,81.33261871
25-03-2020,2169,14379,29.06425858,77.56433105
25-03-2020,3906,11345,29.65221786,78.21652222
23-03-2020,3531,6024,28.72492599,77.8215332
25-03-2020,3487,131,29.471241,77.80952454
14-03-2020,3404,9161,28.49189949,77.6565094
25-03-2020,107,8815,18.43680382,74.11159515
18-03-2020,4837,9439,26.92821884,80.79297638
21-03-2020,3397,19947,25.6819706,80.86693573
27-03-2020,4146,7675,19.28708839,75.28296661
25-03-2020,3861,183,27.7187252,77.31684875
12-03-2020,5017,4093,27.1110878,78.59101868
21-03-2020,5411,2875,28.16220665,80.46398926
25-03-2020,5080,4202,19.4127636,75.30631256
25-03-2020,2146,23158,29.20255852,77.81784058
28-03-2020,2129,2040,27.85015869,81.1080246
25-03-2020,4186,4991,27.18587685,82.59687805
22-03-2020,207,4849,18.46232986,74.04964447
11-03-2020,4558,14346,19.28472519,75.27841949
11-03-2020,4999,17721,18.45233727,74.1121521
28-03-2020,3483,749,29.52688408,78.38869476
10-03-2020,2774,147,18.81274796,73.86168671
28-03-2020,5112,6638,28.83812332,77.73786163
04-03-2020,4715,233,17.70224953,74.0255661
28-03-2020,2022,13879,26.87755203,82.35942078
25-03-2020,4280,18393,21.16657257,79.2931366
22-03-2020,3806,3367,29.16365623,77.28785706
17-03-2020,4895,9123,27.93382072,78.68559265
09-03-2020,5522,2034,24.20815086,83.2035675
29-03-2020,206,6538,18.44674301,74.1131134
29-03-2020,3849,205,27.24066162,79.12507629
12-03-2020,4999,20159,18.45268631,74.11212921
28-03-2020,5442,2306,23.54417801,76.86800385
07-03-2020,1012,1969,18.45284653,74.11196899
25-03-2020,1947,163,18.43194199,74.13853455
09-03-2020,3960,398,27.85546494,78.09340668
19-03-2020,5104,1832,25.22254562,83.34472656
27-03-2020,5121,872,28.30830002,80.18543243
23-03-2020,2199,149,29.96309853,77.65698242
19-03-2020,5313,16141,17.689188,75.84489441
09-03-2020,5245,8531,19.43939018,75.71503448
20-03-2020,3464,2564,28.68279648,77.49253082
09-03-2020,3929,418,26.4180336,79.78970337
29-03-2020,4999,17906,18.45267105,74.11203003
29-03-2020,3754,575,27.77435303,77.61026001
29-03-2020,5317,5239,26.34368515,82.87113953
29-03-2020,3263,588,26.19368172,83.20161438
21-03-2020,4786,7544,29.105896,78.58423615
28-03-2020,1077,21613,23.56466866,79.84994507
29-03-2020,3079,1124,29.95010567,76.03390503
19-03-2020,3263,5256,26.19322586,83.20144653
18-03-2020,5102,813,29.08261681,77.91486359
22-03-2020,3612,745,27.71806717,77.31593323
18-03-2020,3621,8961,28.72176552,77.4289856
18-03-2020,3496,10595,28.72789383,77.92684937
25-03-2020,1047,127,18.18453026,79.05942535
22-03-2020,4545,4847,16.76384544,74.1413269
17-03-2020,3612,9831,27.71199226,77.31867218
22-03-2020,4159,4939,29.71608162,78.24760437
17-03-2020,3828,18653,27.26468086,79.24132538
21-03-2020,5529,15982,27.62808037,81.36325073
05-03-2020,2022,3080,26.87953377,82.3597641
11-03-2020,3952,1606,29.27062988,78.50753784
09-03-2020,3250,216,28.93665695,77.52490997
30-03-2020,4267,15358,18.13118744,76.07917786
18-03-2020,5336,3512,25.49739265,81.64645386
28-03-2020,3277,1985,26.25020409,83.08162689
29-03-2020,2235,3760,26.18859863,83.20696259
23-03-2020,2301,5289,26.45466232,83.68273163
12-03-2020,3588,22160,27.77409172,77.72032928
18-03-2020,2015,10377,29.11440086,77.70474243
21-03-2020,2333,7614,27.61420059,78.64697266
19-03-2020,5431,4941,28.68048477,77.49172211
20-03-2020,2740,8316,26.3047657,83.65833282
27-03-2020,4849,16553,16.92139053,74.25953674
22-03-2020,3447,3692,29.68170547,78.01928711
21-03-2020,5188,10586,25.7321167,84.81539917
21-03-2020,4830,15171,28.20738029,81.11631012
19-03-2020,3857,2325,27.01943398,83.24385071
12-03-2020,4700,2579,23.59659767,74.98786926
14-03-2020,5364,9287,28.34770584,80.6921463
18-03-2020,4123,10323,27.87013817,78.08119965
30-03-2020,5264,1199,19.74800301,75.06486511
25-03-2020,3805,1203,29.20262909,77.32837677
18-03-2020,5151,1926,29.52719307,78.3889389
25-03-2020,3467,10540,27.09496307,81.31087494
20-03-2020,5398,1953,24.97484207,81.95149994
17-03-2020,5472,3270,26.22235107,83.26217651
25-03-2020,3448,1051,26.31051445,81.86630249
27-03-2020,5417,8426,28.22288895,80.26815033
24-03-2020,3849,5181,27.24058342,79.12508392
30-03-2020,2553,3717,27.1611042,78.9271698
20-02-2020,2048,7024,28.93907928,77.82363892
19-02-2020,2048,448,28.93865967,77.8236618
14-03-2020,3422,3534,28.72773933,77.75942993
